query_id	unassigner_species	typestrain_id	region_mismatches	region_positions	probability_incompatible	unassigner_lineage
36c57bc214414ca2706d03cf25bc59cf	Staphylococcus pettenkoferi	AF322002	1	317	0.00049142332468798	170573 1279 90964 1385 91061 1239 1783272 2 131567 
36c66a053fb3da7b71c2cec0bce904a6	Streptococcus cristatus	AY188347	5	314	0.117780087979843	45634 1301 1300 186826 91061 1239 1783272 2 131567 
36cedd5ceae15d8c4352aad254be1360	Hymenobacter ginkgonis	MN595016	7	297	0.443589264800403	NA
36d5f817a12468080add1f1369bfef75	Barnesiella intestinihominis	AB547647	7	317	0.351280346740125	487174 397864 2005519 171549 200643 976 68336 1783270 2 131567 
36da7db78849296372cd848dd35fb0d1	Negativicoccus succinicivorans	FJ715930	1	304	0.00056554160957766	620903 909928 31977 1843489 909932 1239 1783272 2 131567 
36db1d69e1c35ba265870b7d7078f032	Clavibacter michiganensis subsp. capsici	CP012573	0	308	2.59149439911788e-05	1874630 28447 1573 85023 85006 1760 201174 1783272 2 131567 
36debc020251d6a6de75067c210eea4a	Lactobacillus crispatus	AB008206	1	332	0.00033146613809464	47770 1578 33958 186826 91061 1239 1783272 2 131567 
36ed8e7617b3aa12351e335d4a75992e	Staphylococcus epidermidis	D83363	1	317	0.00049140202857789	1282 1279 90964 1385 91061 1239 1783272 2 131567 
36f342db2b8ad7c257b0af1e246ae033	Roseomonas radiodurans	KY887689	0	278	6.79178709632744e-05	2231721 125216 433 204441 28211 1224 2 131567 
3721722782ecee419a789c89149e848f	Peptostreptococcus stomatis	DQ160208	2	339	0.00190343975257856	341694 1257 186804 186802 186801 1239 1783272 2 131567 
374953cba10c654d35f81b551502aed7	Leptotrichia wadei	AB588021	7	305	0.423590328633416	157687 32067 1129771 203491 203490 32066 2 131567 
37899f5e8b871f4d0ffd27fb5a020f2e	Prevotella loescheii	AB547688	4	315	0.0474001286965304	840 838 171552 171549 200643 976 68336 1783270 2 131567 
378c1f76a743cf2d26dcb171709b2b59	Acidovorax kalamii	KY425604	1	302	0.00071063846336505	2004485 12916 80864 80840 28216 1224 2 131567 
378e900b06868d99871ef5634b47ab30	Staphylococcus caprae	AB009935	0	317	1.88085923534809e-05	29380 1279 90964 1385 91061 1239 1783272 2 131567 
37a1ee1038fbe282b7d6111d2671122b	Roseomonas nepalensis	KX129819	3	282	0.0303661403221365	1854500 125216 433 204441 28211 1224 2 131567 
37d2dac296d489f08bd998da1a90d42b	Chryseobacterium taklimakanense	JX100825	0	304	3.32764988075773e-05	536441 59732 2782232 2762318 200644 117743 976 68336 1783270 2 131567 
37d595ec33f10294a593a8308b00094b	Corynebacterium aurimucosum	ACLH01000041	4	308	0.0566225912977102	169292 1716 1653 85007 1760 201174 1783272 2 131567 
37fb233922052825c87d6739804e3d6b	Veillonella infantium	LC191258	4	329	0.0365577579589471	1911679 29465 31977 1843489 909932 1239 1783272 2 131567 
37fdc2e31d7988365dc359ff06289143	Staphylococcus hominis	X66101	1	317	0.00048233141936848	1290 1279 90964 1385 91061 1239 1783272 2 131567 
37ff79c3462e9bded534a226ab4bed78	Enterocloster clostridioformis	M59089	4	324	0.044221984513642	1531 2719313 186803 186802 186801 1239 1783272 2 131567 
381bb27118ea66695d5b79cd484a9337	Streptococcus peroris	AEVF01000016	7	316	0.367911100838285	68891 1301 1300 186826 91061 1239 1783272 2 131567 
38234ab0725f360f033b4dbb231d4699	Methylophilus methylotrophus	AB193724	2	298	0.00574947463947439	17 16 32011 32003 28216 1224 2 131567 
382393d83ba35296e6ce991fbf9526b1	Asanoa siamensis	AB597931	3	302	0.0192108299568504	926357 195964 28056 85008 1760 201174 1783272 2 131567 
382db84a0c31fffc82156ac6aea93f6a	Sphingopyxis soli	FJ599671	4	278	0.102802422484378	592051 165697 41297 204457 28211 1224 2 131567 
385f2a2b4ebdf3e5a3e68ad9acbbbe79	Glutamicibacter halophytocola	JX993762	4	306	0.0628397616797891	1933880 1742989 1268 85006 1760 201174 1783272 2 131567 
3865a92f0fe309624c902a87df438bd0	Aridibacter nitratireducens	KX443571	6	310	0.231972903907093	1911421 1562564 1748772 1748771 1562566 57723 2 131567 
386e8c0d5712c987887d38ec5c0cb75d	Frigoribacterium endophyticum	KM114212	4	306	0.0556269580169405	1522176 96492 85023 85006 1760 201174 1783272 2 131567 
38a5a93484963fbe0991e5109a2ce54c	Blautia hansenii	CP022413	2	324	0.00291337293902826	1322 572511 186803 186802 186801 1239 1783272 2 131567 
38af98f80d31c8ca90e106073ddfc335	Rhodococcus qingshengii	DQ090961	0	302	2.96611477579312e-05	334542 2840174 1827 85025 85007 1760 201174 1783272 2 131567 
38c4c7380655bfed9a09c47d3c74892a	Streptococcus australis	AFUD01000048	2	316	0.00356601335065309	113107 1301 1300 186826 91061 1239 1783272 2 131567 
38c5dec9894dc1637d5dbaac20467849	Streptococcus vestibularis	AY188353	2	316	0.00356601335065309	1343 1301 1300 186826 91061 1239 1783272 2 131567 
38d34da297fa82bc0a4b7e6d8c69dcd4	Mycoplasma salivarium	AF125583	0	296	4.07149248947691e-05	2124 2093 2092 2085 31969 544448 1783272 2 131567 
38db2cb253f8456e2c024123d383c747	Cutibacterium acnes	AB042288	1	308	0.00055006826650194	1747 1912216 31957 85009 1760 201174 1783272 2 131567 
38e8b158e5e76ffb60a34672886b1fae	Serratia liquefaciens	CP006252	1	308	0.00062374361911732	614 613 1903411 91347 1236 1224 2 131567 
38effd544edb949608b5a702afb71b0e	Streptococcus downii	MF443455	5	314	0.125091383341169	NA
38f33cf3c8e66185c3e91aa40395c74a	Methylorubrum rhodesianum	AB175643	1	278	0.0015260169730259	29427 2282523 119045 356 28211 1224 2 131567 
3902a53dc25bfad535e87a87385cf15c	Gemella haemolysans	L14326	4	319	0.0456283297179075	1379 1378 539738 539002 1385 91061 1239 1783272 2 131567 
391afd2168db8bb77c5201e80dd916e2	Streptococcus infantis	AEVD01000030	7	316	0.367911100838285	68892 1301 1300 186826 91061 1239 1783272 2 131567 
3921fb9014167a075b4335de87fac936	Staphylococcus caprae	AB009935	2	317	0.00328408726197781	29380 1279 90964 1385 91061 1239 1783272 2 131567 
3922b7e879d4ef792bff32cf6897879a	Corynebacterium jeikeium	X84250	3	308	0.0182048951920988	38289 1716 1653 85007 1760 201174 1783272 2 131567 
399376120ae6f6de39d7086f35421acf	Lachnoanaerobaculum saburreum	AB525414	3	324	0.012483226398424	467210 1164882 186803 186802 186801 1239 1783272 2 131567 
39ba3f68e628b4c999a220d122fafa8c	Caulobacter vibrioides	AJ009957	4	278	0.0972233378827712	155892 75 76892 204458 28211 1224 2 131567 
39ca375b389ebfd5d7fa894c5a7cfb6a	Streptococcus infantis	AEVD01000030	3	314	0.0161112013277463	68892 1301 1300 186826 91061 1239 1783272 2 131567 
39d3094db4b7db06b5b806bae02dbe98	Pantoea allii	AY530795	5	310	0.126467270842542	574096 53335 1903409 91347 1236 1224 2 131567 
39df60ba1002cb34871d971d6e6f4430	[Eubacterium] yurii	GU269551	3	324	0.0122480207566525	39498 1913599 186804 186802 186801 1239 1783272 2 131567 
39e8441fb6415be42d30964322cc6ca3	Aquabacterium citratiphilum	AF035050	4	302	0.0617220452767154	70582 92793 224471 80840 28216 1224 2 131567 
39eb04c2e831d84d318a56c3047c3ac5	Yersinia alsatica	LR745670	1	310	0.00051089779002488	2890317 629 1903411 91347 1236 1224 2 131567 
39ed60405a368e6c6b2ca5bc679c2975	Anaerococcus prevotii	CP001708	4	323	0.0449795575039872	33034 165779 1570339 1737405 1737404 1239 1783272 2 131567 
39f1bce14980dd8bc944c9baf0ba2f77	Haemophilus seminalis	MK796039	1	310	0.00055780554687945	2582921 724 712 135625 1236 1224 2 131567 
39f49ec8afa89b9db3fb39a911736ba8	Microbacterium imperiale	X77442	0	306	3.01007660437058e-05	33884 33882 85023 85006 1760 201174 1783272 2 131567 
3a147e545a1a23ab6d13939ae9d11dcf	Lysobacter caseinilyticus	MK177529	4	310	0.0512424190286743	2675101 68 32033 135614 1236 1224 2 131567 
3a3dd360d74c5ac99067ff826117dad3	Neisseria oralis	JN104029	0	310	2.49891133486946e-05	1107316 482 481 206351 28216 1224 2 131567 
3a3f1420e75795d5b82c98c67d61038e	Porphyromonas endodontalis	AY253728	3	315	0.0142365253906678	28124 836 171551 171549 200643 976 68336 1783270 2 131567 
3a646a56d17ba3b03104c9b3b4f86f46	Lactococcus paracarnosus	MT772278	0	316	2.35259907142016e-05	2749962 1357 1300 186826 91061 1239 1783272 2 131567 
3a831c391967bf71cb635d87f59bd9c3	Seramator thermalis	MK170161	1	312	0.00049140378831435	NA
3a88e2e1ae4b8c0bd5e3a327a51766cb	Prevotella melaninogenica	CP002122	0	317	2.19966978630692e-05	28132 838 171552 171549 200643 976 68336 1783270 2 131567 
3a91ff877e03de539a9b5d2f6033d59d	Staphylococcus caprae	AB009935	2	317	0.00328408726197781	29380 1279 90964 1385 91061 1239 1783272 2 131567 
3a9660ae0251f2e8f3910664f97904cc	Corynebacterium otitidis	AHAE01000085	1	320	0.00041885853319745	29321 1716 1653 85007 1760 201174 1783272 2 131567 
3ac4d4381a62f4c35bf1e9feea9febbd	Pseudomonas asiatica	MH517510	1	304	0.00069431115453233	2219225 286 135621 72274 1236 1224 2 131567 
3ad1ffbd45879ae13711b36d14b728f3	Staphylococcus caprae	AB009935	1	317	0.00043454215071614	29380 1279 90964 1385 91061 1239 1783272 2 131567 
3ad3fd3b22d18f80436afcc54e686e9b	Streptococcus pseudopneumoniae	AY612844	0	314	2.26243829473116e-05	257758 1301 1300 186826 91061 1239 1783272 2 131567 
3ae5528e2af8f1b9e5fbed15f90b26c2	Abiotrophia defectiva	D50541	8	322	0.49781798578869	46125 46123 186827 186826 91061 1239 1783272 2 131567 
3af67f2f890b5287c2acabac10261f6b	Streptococcus oralis	HG315101	3	315	0.0158951392124531	1303 1301 1300 186826 91061 1239 1783272 2 131567 
3b01f2f456791f2dcfceb0d85f5a4761	Zhizhongheella caldifontis	KF771277	0	304	3.37156150613804e-05	1452508 1649514 80864 80840 28216 1224 2 131567 
3b0cf6f7055577d6922d2e80338760fa	Corynebacterium afermentans	X82055	4	304	0.0551326491280926	38286 1716 1653 85007 1760 201174 1783272 2 131567 
3b1466f53ea7845ca951da8e9b4b7727	Chryseobacterium taklimakanense	JX100825	3	304	0.0218240211614984	536441 59732 2782232 2762318 200644 117743 976 68336 1783270 2 131567 
3b4acbdb82be21c5e60833f67240074f	Brevundimonas subvibrioides	AJ227784	6	278	0.352505770824157	74313 41275 76892 204458 28211 1224 2 131567 
3b4d0bce5a7eb9a223239fd0c388f68a	Lactobacillus johnsonii	ACGR01000047	0	339	8.77369009399942e-06	33959 1578 33958 186826 91061 1239 1783272 2 131567 
3b561dcaf0fe59d881dee74ca7143310	Catenulispora acidiphila	CP001700	4	303	0.0639997644624501	304895 414878 414877 414714 1760 201174 1783272 2 131567 
3b6384a7842d7b0216eb24f07233dbb0	Acidovorax radicis	HM027578	7	302	0.418823677772842	758826 12916 80864 80840 28216 1224 2 131567 
3b920e047de198fad2ad0851de9ea4e7	Leptotrichia wadei	AB588021	6	305	0.26761441592963	157687 32067 1129771 203491 203490 32066 2 131567 
3bb006bb8e865bbe27b6c85f777bd654	Fusobacterium nucleatum	AABF01000111	6	308	0.250579195506854	851 848 203492 203491 203490 32066 2 131567 
3bc31afaa61420332fb0fbfb338e5232	Clostridioides difficile	AB548672	2	297	0.00583837324098246	1496 1870884 186804 186802 186801 1239 1783272 2 131567 
3bd711744bd2770b014d9ede1d3754ae	Corynebacterium pyruviciproducens	ATBY01000013	4	307	0.0614344259444676	598660 1716 1653 85007 1760 201174 1783272 2 131567 
3c1842656380ba360ba8463204e70df2	Staphylococcus hominis	X66101	2	317	0.00358919827228498	1290 1279 90964 1385 91061 1239 1783272 2 131567 
3c2cb12f0d010ef4ae838adbf2bf9cb1	Capnocytophaga leadbetteri	DQ009623	3	299	0.0215290336406869	327575 1016 49546 200644 117743 976 68336 1783270 2 131567 
3c4b9987cff1da6cd5582facab9bc29d	Neisseria sicca	ACKO02000016	2	310	0.00398074495232669	490 482 481 206351 28216 1224 2 131567 
3c565b8e5c58e404e62027241c6021ef	Leptotrichia buccalis	CP001685	6	305	0.262922271204359	40542 32067 1129771 203491 203490 32066 2 131567 
3c589a614fe141f6bcacaccdd5db4619	Phascolarctobacterium faecium	X72865	4	323	0.0442248975297401	33025 33024 909930 1843488 909932 1239 1783272 2 131567 
3c716a923c6d48404f561e7fdd13800c	Tsukamurella hominis	KY787186	1	304	0.00072888700094608	1970232 2060 85028 85007 1760 201174 1783272 2 131567 
3ca6aa25c9083219c46308e6cf656b60	Alloiococcus otitis	AGXA01000033	5	317	0.113679070565082	1652 1651 186828 186826 91061 1239 1783272 2 131567 
3ca9a0cd43e924b801006df1ab4a8dca	Staphylococcus roterodami	OD916897	1	317	0.00047040753427773	NA
3ccf85d99cbc056bf7f6e1b8e4f3b87c	Corynebacterium accolens	AJ439346	2	304	0.00498179584790725	38284 1716 1653 85007 1760 201174 1783272 2 131567 
3d2aefdde28588e543a1edbf999977ac	Fusobacterium periodonticum	ACJY01000002	2	295	0.00594463751073259	860 848 203492 203491 203490 32066 2 131567 
3d5198ad3a8d3e99803a1a03bf63d031	Ligilactobacillus animalis	AEOF01000010	5	332	0.0907633187051233	1605 2767887 33958 186826 91061 1239 1783272 2 131567 
3d531ab6f18a606dcae8250dc8221423	Acetobacter orientalis	AB681086	0	280	6.32369972468627e-05	146474 434 433 204441 28211 1224 2 131567 
3d709f22f756940f2de24edd77afb292	Sphingomonas astaxanthinifaciens	AB681719	4	278	0.0944305294907335	407019 13687 41297 204457 28211 1224 2 131567 
3d77665e200462c38a6b282a5e00d31d	Modestobacter muralis	LN810545	0	305	2.87786641240961e-05	1608614 88138 85030 1643682 1760 201174 1783272 2 131567 
3d8159d636b4e56cd1fb3fe937a1d122	Neisseria sicca	ACKO02000016	2	310	0.00398074495232669	490 482 481 206351 28216 1224 2 131567 
3d92b16d98a968bedc8fdaeaf9dc9810	Carnobacterium pleistocenium	AF450136	8	328	0.470219924163596	181073 2747 186828 186826 91061 1239 1783272 2 131567 
3d9b0a945e9b2fb135fc289c805ace9f	Granulicatella adiacens	ACKZ01000002	2	319	0.00331092698198864	46124 117563 186828 186826 91061 1239 1783272 2 131567 
3dcb4e16afb918ca15fd223ba3328d1c	Streptococcus gordonii	AF003931	6	324	0.209603007368556	1302 1301 1300 186826 91061 1239 1783272 2 131567 
3dd259f3acb0bc3bde048b15aa025b2c	Streptococcus australis	AFUD01000048	7	316	0.369473082406866	113107 1301 1300 186826 91061 1239 1783272 2 131567 
3dff231d8b18cfcabca994b72278b833	Microvirga pakistanensis	LC065285	5	279	0.204264383709276	1682650 186650 119045 356 28211 1224 2 131567 
3e0608c094826b6a3c0b187124d565db	Dietzia lutea	CP015449	6	302	0.26312180701332	546160 37914 85029 85007 1760 201174 1783272 2 131567 
3e1af42af1e4858084caa17feed368e2	Dolosigranulum pigrum	AGEF01000001	2	315	0.00360198078123641	29394 29393 186828 186826 91061 1239 1783272 2 131567 
3e30ba791d9487dfbcd74513ea980d37	Agromyces lapidis	AY618217	3	309	0.0189272158031439	279574 33877 85023 85006 1760 201174 1783272 2 131567 
3e4b6f241e93d69d604c546123bc1890	Amaricoccus kaplicensis	U88041	3	278	0.0367354137844825	57000 56999 31989 204455 28211 1224 2 131567 
3e69ff52f34ee40d999aca3dfac6e574	Fusobacterium canifelinum	AY162221	5	309	0.128005085130532	285729 848 203492 203491 203490 32066 2 131567 
3e6b535476c855be8c81f5716010f1fd	Corynebacterium fournieri	LT576414	2	306	0.0041453657852416	1852390 1716 1653 85007 1760 201174 1783272 2 131567 
3e6d5def261a20594ae54a26b8eee6ad	Allobaculum stercoricanis	ARAE01000003	0	302	3.3612893368784e-05	174709 174708 128827 526525 526524 1239 1783272 2 131567 
3e9080b2421c732b98f74791830ad48f	Rhizobacter gummiphilus	CP024645	6	304	0.26306121804067	946333 212743 224471 80840 28216 1224 2 131567 
3ead40976c5ab5b1a0a5fbf67e734030	Anaerococcus senegalensis	JF824805	2	323	0.00271889903189836	1288120 165779 1570339 1737405 1737404 1239 1783272 2 131567 
3eb104791678d59a50843f17f8d6dae1	Tannerella serpentiformis	KT861602	5	312	0.118549226207864	NA
3ebda40b83bfb7d94da1a40833cddce7	Streptococcus sanguinis	AFAZ01000011	5	316	0.11516019716178	1305 1301 1300 186826 91061 1239 1783272 2 131567 
3ecbc8d1147a267b6b1062cc4d8095e9	Anaerococcus vaginalis	AB691575	8	323	0.4922028673992	33037 165779 1570339 1737405 1737404 1239 1783272 2 131567 
3edce3751eb5e55dd522c27139fe4065	Actinomyces oris	AB545935	3	327	0.0132197473108991	544580 1654 2049 2037 1760 201174 1783272 2 131567 
3ee81d98b717cbb78f5e73196d5705dc	Nocardioides marinquilinus	JX164255	2	304	0.00490081015488685	1210400 1839 85015 85009 1760 201174 1783272 2 131567 
3ef302b5b3d9ba595775e4963490a363	Massilia brevitalea	EF546777	2	304	0.00467642210637975	442526 149698 2895353 75682 80840 28216 1224 2 131567 
3f0c383b883d745452aa4a8b54afcde3	Glutamicibacter arilaitensis	FQ311875	6	306	0.268962040005649	256701 1742989 1268 85006 1760 201174 1783272 2 131567 
3f1adfeb20daffa94dcd0e90adcc3551	Streptococcus mitis	AF003929	5	314	0.11269718188005	28037 1301 1300 186826 91061 1239 1783272 2 131567 
3f1b604ae588089eb31b30282649913c	Knoellia locipacati	HQ171909	2	310	0.00378435483458594	882824 136099 85021 85006 1760 201174 1783272 2 131567 
3f31fbef2ddced26ed49de74afb7a584	Streptococcus mitis	AF003929	7	316	0.356952691093631	28037 1301 1300 186826 91061 1239 1783272 2 131567 
3f54bfa2ed05c6c94f0defed0e76270b	Staphylococcus urealyticus	AB009936	1	317	0.00044028226108905	NA
3f56997a2df2e3e509f73a19146ae389	Capnocytophaga gingivalis	X67608	1	303	0.0006507715055215	1017 1016 49546 200644 117743 976 68336 1783270 2 131567 
3f5f2977936325518ea836c892cc3527	Sphingomonas aerolata	AJ429240	1	278	0.00153016709207742	185951 13687 41297 204457 28211 1224 2 131567 
3f64545382d4dd8fbebfa0c095431c84	Sphingomonas panaciterrae	KF915801	1	289	0.00108063995241203	1462999 13687 41297 204457 28211 1224 2 131567 
3f7303b382b552cea9db64dd9ee2678a	Dubosiella newyorkensis	MPKA01000044	1	303	0.00069849102573749	1862672 1937008 128827 526525 526524 1239 1783272 2 131567 
3f8bdc79e83423308940ed8df4e0bd8d	Porphyromonas pasteri	LC014934	2	315	0.00344571476075916	1583331 836 171551 171549 200643 976 68336 1783270 2 131567 
3f9c50a3d0aa0ff146b3e95129f63fac	Corynebacterium thomssenii	AF010474	1	306	0.0006706981662482	62629 1716 1653 85007 1760 201174 1783272 2 131567 
3fbc1c9b4ecc11fecb3ab129d9649aa7	Devosia beringensis	MN577390	3	276	0.0349491577859489	2657486 46913 2831106 356 28211 1224 2 131567 
3fc47b79ce0eae455206beccf50f45ca	Sphingomonas aquatilis	AF131295	4	278	0.0919599799538036	93063 13687 41297 204457 28211 1224 2 131567 
3fd04f0e4f1ff8c9eb7f1f02459719eb	Corynebacterium resistens	CP002857	3	306	0.0205267368045954	258224 1716 1653 85007 1760 201174 1783272 2 131567 
3fef2b42fcd9cd6ffd0d7eafbccd5b0b	Curtobacterium herbarum	AJ310413	1	307	0.00056189114756077	150122 2034 85023 85006 1760 201174 1783272 2 131567 
4009967c34cd2f0aa3ccedf5b0a5cc8f	Campylobacter showae	DQ174155	3	306	0.0182555856513722	204 194 72294 213849 29547 68525 1224 2 131567 
4015f6b7c718e306f99dd0812b25fbc0	Leptotrichia buccalis	CP001685	5	305	0.140475247030694	40542 32067 1129771 203491 203490 32066 2 131567 
4033dafcde53334f62b8505f542815f4	Duganella flavida	MN865820	2	306	0.00452793474216073	2692175 75654 2895353 75682 80840 28216 1224 2 131567 
4036d7d073679e836ef1fe245f32446f	Pelomonas saccharophila	AB021407	2	297	0.00588267325876301	304 335058 80864 80840 28216 1224 2 131567 
4045808d2656d31e3eb9f352c1555af6	Streptococcus mitis	AF003929	7	316	0.356952691093631	28037 1301 1300 186826 91061 1239 1783272 2 131567 
405b070f63d8c50a24f85c5c6b1ec1d0	Tannerella serpentiformis	KT861602	3	312	0.016002943960639	NA
405ea7daac0724e5c5fc088b627b14fe	Staphylococcus roterodami	OD916897	1	317	0.00047040753427773	NA
40648ac9b21639393ce177e0f72da3d9	Actinomyces dentalis	AJ697609	3	323	0.0144254551081404	272548 1654 2049 2037 1760 201174 1783272 2 131567 
40c46fb841d1fde6fdd284663179692d	Shewanella profunda	FR733713	1	310	0.00054590438502966	254793 22 267890 135622 1236 1224 2 131567 
40cbd036e05bc20cdb3d967167795a37	Pseudomonas inefficax	OPYN01000000	0	304	3.02854188198864e-05	2078786 136845 286 135621 72274 1236 1224 2 131567 
40d53f8da9b79a14ab22e4a3bd7a2dd7	Neisseria cinerea	ACDY02000019	0	310	2.42146755262684e-05	483 482 481 206351 28216 1224 2 131567 
40dd03bfadc6647c1d86abfa7a0494b5	Brevundimonas mediterranea	AJ227801	0	278	6.81133831373915e-05	74329 41275 76892 204458 28211 1224 2 131567 
40e0ede329d8c45663dd64726a2d1122	[Eubacterium] siraeum	ABCA03000037	3	308	0.0184660648415709	39492 552397 216572 186802 186801 1239 1783272 2 131567 
40e6b71da06eefc9bec1b76d166dbbf4	Brachymonas denitrificans	D14320	5	303	0.138070610877401	28220 28219 80864 80840 28216 1224 2 131567 
40ecae5b50cb10246cb8d644a593ea4c	Ralstonia solanacearum	EF016361	6	310	0.239073120365769	305 48736 119060 80840 28216 1224 2 131567 
4106b10a599c964313d4b94d8632b00b	Neisseria flavescens	L06168	5	310	0.121814759321956	484 482 481 206351 28216 1224 2 131567 
4108b7484da011d0b361aa96be067e79	Porphyromonas bennonis	AB588020	5	315	0.116996675113811	501496 836 171551 171549 200643 976 68336 1783270 2 131567 
410929ea4625c6d502f02efd0948727e	Staphylococcus caprae	AB009935	3	317	0.0146402744102401	29380 1279 90964 1385 91061 1239 1783272 2 131567 
4114afb11ad1cbcee6f6794fbb560636	Lactobacillus johnsonii	ACGR01000047	3	339	0.00851205219437489	33959 1578 33958 186826 91061 1239 1783272 2 131567 
414a786550ca11c53f01f23f5f8be22f	Brevibacterium sediminis	KX356313	0	309	2.4198318916091e-05	1857024 1696 85019 85006 1760 201174 1783272 2 131567 
418922bd49564d36f8a8563e745a77f6	Corynebacterium simulans	AJ012837	0	306	2.9674578474026e-05	146827 1716 1653 85007 1760 201174 1783272 2 131567 
4190cd4745d9e5c382ff0795011bdf03	Loigolactobacillus coryniformis	AJ575741	2	335	0.00192916222250949	1610 2767889 33958 186826 91061 1239 1783272 2 131567 
419573152be5b43f69b7d1f58f3e7694	Veillonella infantium	LC191258	6	329	0.185413553608011	1911679 29465 31977 1843489 909932 1239 1783272 2 131567 
41af62251de7f1ed62b94bf7b3a2afcb	Streptococcus mitis	AF003929	7	314	0.36295511344249	28037 1301 1300 186826 91061 1239 1783272 2 131567 
41b1f5687b46caff91dc1855de009481	Priestia aryabhattai	EF114313	0	318	1.89782016120077e-05	412384 2800373 186817 1385 91061 1239 1783272 2 131567 
41da5e79351e5a0fe7f7ff4c424e03ed	Campylobacter concisus	DQ174166	2	307	0.00409536871749605	199 194 72294 213849 29547 68525 1224 2 131567 
41db043720e231836ce53632a5adb5f7	Lactococcus lactis	AB100802	1	316	0.00046890944830879	1358 1357 1300 186826 91061 1239 1783272 2 131567 
41eae71036a80cbfbae65ca07f69dab9	Granulicatella adiacens	ACKZ01000002	2	318	0.00338138515601704	46124 117563 186828 186826 91061 1239 1783272 2 131567 
41fc747aaf03f8ca423fc8b1c38e7eeb	Corynebacterium pseudodiphtheriticum	AJ439343	1	302	0.00073258316833135	37637 1716 1653 85007 1760 201174 1783272 2 131567 
41fe7669544598b3a2a5feaa869305e1	Rahnella aceris	MN737201	0	310	2.19051142209548e-05	2703885 34037 1903411 91347 1236 1224 2 131567 
41fe7fde7c8ea255d4a0c2bf3bb91d22	Kocuria rosea	X87756	1	308	0.00053271431270074	1275 57493 1268 85006 1760 201174 1783272 2 131567 
4208e6c633a567eb69433b9a700f2648	Streptococcus downii	MF443455	5	314	0.125091383341169	NA
42113165c1f9e22bc56e46369527e556	Streptococcus infantis	AEVD01000030	3	315	0.0158196246987776	68892 1301 1300 186826 91061 1239 1783272 2 131567 
422b0f73fcdc6812af03b9d455f0f7a8	Providencia rettgeri	AM040492	2	308	0.0042949780666156	587 586 1903414 91347 1236 1224 2 131567 
422e7b47b9cf623fb90bf86f05a0239c	Amaricoccus tamworthensis	U88044	3	278	0.036120076601412	57002 56999 31989 204455 28211 1224 2 131567 
42560f8e4cfd0171cf940cca8bcc8709	'Paenibacillus cucumis' Ahn et al. 2014	KU201962	3	320	0.0128313913135304	1367381 44249 186822 1385 91061 1239 1783272 2 131567 
42560f8e4cfd0171cf940cca8bcc8709	Paenibacillus cucumis Kampfer et al. 2016	KU201962	3	320	0.0128313913135304	1776858 44249 186822 1385 91061 1239 1783272 2 131567 
425a6dde2c0f0eb256085cb33186e20e	Sporosarcina saromensis	AB243859	1	316	0.00048427176409038	359365 1569 186818 1385 91061 1239 1783272 2 131567 
426a6dbe4ca52768d2f7edd0039c24d2	Campylobacter showae	DQ174155	2	306	0.00418177144520437	204 194 72294 213849 29547 68525 1224 2 131567 
42749e32c1fe329a1fcf6974458a0ce7	Anaerococcus hydrogenalis	ABXA01000039	3	323	0.0142834910173452	33029 165779 1570339 1737405 1737404 1239 1783272 2 131567 
4290dbc6dc1a141fc453c065779e764d	Psychrobacter namhaensis	AY722805	4	306	0.057459368659704	292734 497 468 2887326 1236 1224 2 131567 
42b25154db5b4c1b447d14e1642c27a7	Winkia neuii	AM084229	1	302	0.00070630888177036	33007 2692118 2049 2037 1760 201174 1783272 2 131567 
42b57dd0e61b8450c9f7d0e0538b2c1f	Paracoccus salipaludis	MF782381	4	278	0.0949050937361048	2032623 265 31989 204455 28211 1224 2 131567 
42bd958673628be5370cdc3eaa93b9c9	Gemella haemolysans	L14326	2	319	0.00327415392915675	1379 1378 539738 539002 1385 91061 1239 1783272 2 131567 
42edad1cce4805086473a664c4326cbc	Limosilactobacillus mucosae	AF126738	1	343	0.00020212358737403	97478 2742598 33958 186826 91061 1239 1783272 2 131567 
42fdcc26fe9981254e287c84269285df	Alloiococcus otitis	AGXA01000033	4	317	0.0474605839352642	1652 1651 186828 186826 91061 1239 1783272 2 131567 
43326ff3395687bbaa78169a78b51e39	Aureimonas jatrophae	JQ346805	5	276	0.202080693421784	1166073 414371 255475 356 28211 1224 2 131567 
433354daaa07b4636e547f74351722e7	Sphingobium psychrophilum	MN685322	4	278	0.0942471503790504	2728834 165695 41297 204457 28211 1224 2 131567 
4348e0ed4f3697856dea1173a095eb3a	Staphylococcus lugdunensis	AB009941	1	317	0.00043454215071614	28035 1279 90964 1385 91061 1239 1783272 2 131567 
436c024ae93afb027fb9c2f9164c683e	Devosia insulae	EF012357	0	276	8.36008007589761e-05	408174 46913 2831106 356 28211 1224 2 131567 
4376c826fea6398fb369e735289bffb1	Glutamicibacter halophytocola	JX993762	0	306	3.25719724406648e-05	1933880 1742989 1268 85006 1760 201174 1783272 2 131567 
438de449955a453ba6f99b7b3a8fa078	Micrococcus terreus	FJ423763	1	306	0.00069951183221572	574650 1269 1268 85006 1760 201174 1783272 2 131567 
439d1ef6aa39394fafb938bb29f08177	Mycobacterium grossiae	KM186137	1	302	0.00068495483825792	1552759 1763 1762 85007 1760 201174 1783272 2 131567 
